Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,7,1,1,1,1,1,1,1,2,1,679,147,47,92,7,787,867,11,1,
2013,9,1,1,1,1,1,1,1,2,1,567,126,15,95,15,744,813,17,1,
2014,9,1,1,1,1,1,1,1,2,1,589,108,11,78,18,721,804,11,1,
2015,9,1,1,1,1,1,1,1,2,1,605,125,6,104,14,752,813,26,1,
2016,8,1,1,1,1,1,1,1,2,1,668,110,7,85,17,717,776,23,1,
2017,8,1,1,1,1,1,1,1,1,1,666,110,7,85,17,715,777,22,1,
2018,8,1,1,1,1,1,1,1,1,1,668,111,7,86,18,717,779,23,1,
2019,8,1,1,1,1,1,1,1,1,1,670,112,7,88,18,719,780,24,1,
2020,8,1,1,1,1,1,1,1,1,1,672,114,7,89,19,722,782,24,1,
2021,8,1,1,1,1,1,1,1,1,1,673,115,7,91,19,724,784,25,1,
