Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,147,1,5,19,13,8,14,3,7,10,4874,87,38,39,9,664,748,44,1,
2013,142,1,6,21,11,8,15,3,8,8,5021,94,42,41,10,647,728,43,1,
2014,137,1,6,20,13,8,14,3,6,7,4966,96,46,43,6,652,739,53,1,
2015,143,1,6,21,14,9,15,3,4,7,4855,99,44,47,7,646,738,59,1,
2016,138,1,6,16,13,9,15,4,5,7,4910,54,15,29,9,670,761,56,1,
2017,137,1,6,16,13,8,14,4,5,7,4934,54,15,29,9,673,762,57,1,
2018,138,1,6,16,13,8,14,4,5,7,4946,55,15,29,9,674,764,59,1,
2019,139,1,6,16,13,8,14,4,5,7,4960,55,15,30,9,676,766,60,1,
2020,140,1,6,16,13,8,15,4,5,7,4974,56,15,30,10,678,767,62,1,
2021,140,1,6,16,13,8,15,4,5,7,4987,57,15,31,10,680,769,64,1,
