Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1528,1,40,23,346,8,504,52,32,7,16020,131,9,110,11,657,836,105,1,
2013,1548,1,41,20,347,6,510,56,35,8,16262,133,8,114,10,672,849,108,1,
2014,1544,1,42,20,343,5,498,54,31,8,16441,129,12,108,8,676,848,124,1,
2015,1509,1,43,20,336,5,502,52,28,7,16595,143,16,119,7,687,853,140,3,
2016,1516,1,43,22,341,4,494,62,28,9,16848,151,16,127,6,672,857,133,3,
2017,1528,1,43,22,345,4,495,63,28,9,16860,152,15,128,6,672,858,136,2,
2018,1535,1,43,22,348,4,496,63,28,9,16910,154,15,131,6,674,860,140,2,
2019,1543,1,43,22,351,4,497,64,28,9,16956,156,15,133,6,676,862,144,3,
2020,1551,1,44,22,354,4,498,65,27,9,17003,158,15,135,6,678,864,148,3,
2021,1560,1,44,22,357,4,499,66,27,9,17050,160,15,137,6,680,866,152,3,
