Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,99,1,3,14,6,4,13,2,1,5,2824,168,59,99,10,693,806,61,1,
2013,93,1,2,13,6,5,14,3,1,4,2929,162,57,94,10,683,804,65,1,
2014,93,1,1,12,7,5,14,3,1,4,2991,151,47,96,7,683,810,61,1,
2015,91,1,1,12,5,5,11,3,1,4,2832,118,31,79,7,696,820,66,1,
2016,96,1,1,13,8,5,14,3,1,4,2743,121,38,74,8,661,799,49,1,
2017,95,1,1,13,8,4,14,3,0,4,2749,123,38,75,8,661,800,50,1,
2018,96,1,1,13,8,5,14,3,0,4,2756,125,38,76,8,663,802,51,1,
2019,96,1,1,13,8,5,14,3,0,4,2764,126,38,78,8,665,803,53,1,
2020,97,1,1,13,8,5,14,3,0,4,2772,128,38,79,8,667,805,54,1,
2021,97,1,1,13,8,5,14,3,0,4,2779,129,38,80,9,669,807,56,1,
