Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,91,1,4,11,10,3,10,1,5,1,4711,218,91,118,9,645,772,58,5,
2013,88,1,5,12,10,3,10,2,4,1,4719,218,94,116,7,641,767,54,6,
2014,82,1,5,12,9,2,10,1,4,1,4650,198,87,104,6,645,775,55,6,
2015,84,1,5,11,9,2,10,2,4,1,4569,207,83,118,5,655,776,55,9,
2016,84,1,5,9,9,1,9,2,4,1,4871,200,76,118,5,668,784,55,10,
2017,84,1,5,9,9,1,9,1,3,1,4888,202,76,119,5,668,785,56,10,
2018,84,1,5,9,9,1,9,1,3,1,4902,204,76,121,5,670,787,58,10,
2019,85,1,5,9,9,1,9,1,3,1,4916,207,76,123,5,672,789,59,10,
2020,85,1,5,9,9,1,9,1,3,1,4929,209,76,125,5,674,791,61,10,
2021,86,1,5,9,9,1,9,1,3,1,4943,212,76,127,5,676,792,63,11,
