Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,60,1,3,6,4,5,7,1,4,2,3307,85,27,41,16,726,834,55,1,
2013,59,1,3,7,4,5,6,1,4,2,3247,124,35,69,19,719,826,58,1,
2014,55,1,2,5,5,5,6,1,4,3,3219,165,42,105,18,721,827,54,1,
2015,58,1,2,5,6,4,6,1,4,3,3138,167,45,103,18,705,820,57,1,
2016,54,1,2,3,7,4,6,1,4,2,2740,178,41,120,15,724,830,55,1,
2017,54,1,2,3,6,4,6,1,3,2,2752,179,40,121,15,728,832,56,1,
2018,54,1,2,3,7,4,6,1,3,2,2759,182,40,123,15,730,834,58,1,
2019,54,1,2,3,7,4,6,1,3,2,2766,184,40,126,16,732,836,59,1,
2020,54,1,2,3,7,4,6,1,3,2,2774,186,40,128,16,734,837,61,1,
2021,55,1,2,3,7,4,6,1,3,2,2782,189,40,130,17,737,839,63,1,
