Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,7,1,1,1,1,1,1,1,1,1,1654,125,27,59,38,787,911,47,1,
2013,8,1,1,1,1,1,1,1,1,2,1622,101,28,46,26,781,896,41,1,
2014,8,1,1,1,1,1,2,1,1,1,1915,140,53,61,25,721,850,45,1,
2015,8,1,1,1,1,1,2,1,1,1,1800,150,55,67,27,744,824,62,1,
2016,6,1,1,1,1,1,2,1,1,1,1666,180,72,87,21,762,826,54,1,
2017,6,1,1,1,1,1,2,1,1,1,1669,182,71,88,21,761,829,54,1,
2018,6,1,1,1,1,1,2,1,1,1,1674,184,71,89,22,763,831,56,1,
2019,6,1,1,1,1,1,2,1,1,1,1678,186,71,91,22,766,833,58,1,
2020,6,1,1,1,1,1,2,1,1,1,1683,189,71,92,23,768,835,59,1,
2021,6,1,1,1,1,1,2,1,1,1,1687,191,71,94,24,770,836,61,1,
