Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,135,2,5,32,13,6,18,5,1,3,12416,34,7,25,1,704,808,52,2,
2013,132,2,4,31,14,6,19,5,1,3,12412,30,5,23,1,716,820,49,2,
2014,138,2,4,34,14,8,16,5,1,3,12415,27,5,18,2,715,818,55,1,
2015,132,2,4,32,14,7,14,4,1,4,12438,30,5,22,2,688,815,62,1,
2016,141,2,5,31,18,6,17,4,2,4,12436,31,7,22,1,692,814,74,1,
2017,142,2,5,31,18,6,17,4,1,3,12474,31,7,22,1,698,816,75,1,
2018,143,2,5,31,18,6,17,4,1,3,12507,31,7,22,1,699,817,77,1,
2019,143,2,5,31,18,6,17,4,1,3,12542,31,7,22,1,701,819,80,1,
2020,144,2,5,32,18,6,17,4,1,4,12576,32,7,23,1,703,821,82,1,
2021,145,2,5,32,18,6,17,4,1,4,12611,32,7,23,1,705,823,84,1,
