Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,25,1,1,2,3,2,4,1,4,2,1987,203,83,93,27,693,782,22,6,
2013,24,1,1,2,3,2,4,1,3,2,1860,150,44,75,30,664,763,15,4,
2014,22,1,1,2,3,1,3,1,5,2,2103,176,58,83,34,635,747,19,2,
2015,21,1,1,2,2,1,3,1,5,2,2209,206,65,108,32,641,727,23,2,
2016,21,1,1,2,2,1,3,1,5,2,2214,186,48,102,36,666,757,31,3,
2017,21,1,1,2,2,1,2,1,4,2,2211,187,47,102,37,667,760,31,3,
2018,21,1,1,2,2,1,3,1,4,2,2218,189,47,104,38,669,761,32,3,
2019,21,1,1,2,2,1,3,1,4,2,2224,191,47,106,39,671,763,33,3,
2020,21,1,1,2,2,1,3,1,4,2,2230,194,47,107,40,673,765,34,3,
2021,21,1,1,2,2,1,3,1,4,2,2236,196,47,109,41,675,766,35,3,
