Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,62,1,1,8,13,3,4,1,2,2,4680,227,105,104,17,652,764,61,1,
2013,67,1,1,11,13,2,4,1,2,2,4536,252,130,108,14,641,742,54,1,
2014,65,1,1,10,12,2,4,1,2,2,4500,249,123,110,14,653,746,59,1,
2015,65,1,1,12,11,2,4,1,1,2,4385,215,92,107,15,684,770,73,2,
2016,72,1,1,17,14,2,3,1,1,2,4332,231,101,111,18,703,774,80,1,
2017,72,1,1,16,14,2,3,1,1,2,4342,235,102,113,18,700,774,81,1,
2018,72,1,1,16,14,2,3,1,1,2,4354,238,102,114,18,703,776,84,1,
2019,72,1,1,16,14,2,3,1,1,2,4366,241,102,116,19,705,777,86,1,
2020,73,1,1,16,14,2,3,1,1,2,4378,244,102,118,20,707,779,88,1,
2021,73,1,1,17,14,2,3,1,1,2,4390,247,102,120,20,709,781,91,1,
