Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,338,1,12,26,28,16,50,16,5,19,22797,217,86,113,17,619,733,58,1,
2013,333,1,12,25,27,15,51,17,8,15,23882,220,91,112,16,615,734,56,2,
2014,327,1,11,24,27,14,49,15,6,15,23491,222,87,117,17,621,739,57,2,
2015,326,1,12,28,27,13,48,15,6,16,24118,226,91,117,18,606,744,71,5,
2016,332,1,12,25,29,13,52,16,5,20,24008,250,104,124,21,596,752,82,6,
2017,334,1,11,24,29,13,52,16,4,20,24052,252,103,125,21,600,753,83,5,
2018,336,1,12,24,29,13,52,16,4,20,24116,255,103,128,22,601,755,86,5,
2019,337,1,12,24,29,13,52,16,4,20,24183,258,103,130,22,603,756,88,6,
2020,339,1,12,25,30,13,52,16,4,20,24249,262,104,132,23,605,758,91,6,
2021,341,1,12,25,30,13,52,17,4,21,24316,265,104,134,24,606,760,93,6,
