Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1,1,1,1,1,1,1,1,1,1,296,148,74,70,3,648,702,33,1,
2013,1,1,1,1,1,1,1,1,1,1,316,85,1,34,50,680,784,1,1,
2014,1,1,1,1,1,1,1,1,1,1,327,79,1,33,45,660,788,9,1,
2015,1,1,1,1,1,1,1,1,1,1,368,133,35,40,57,649,747,8,1,
2016,1,1,1,1,1,1,1,1,1,1,413,128,38,36,53,663,774,26,1,
2017,1,1,1,1,1,1,1,1,1,1,410,132,32,37,54,666,777,26,1,
2018,1,1,1,1,1,1,1,1,1,1,412,133,32,37,55,668,779,27,1,
2019,1,1,1,1,1,1,1,1,1,1,413,135,32,38,57,670,781,28,1,
2020,1,1,1,1,1,1,1,1,1,1,414,136,32,38,59,672,782,29,1,
2021,1,1,1,1,1,1,1,1,1,1,415,138,32,39,60,674,784,30,1,
