Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,35,1,1,6,1,3,1,1,1,6,3318,117,38,69,9,678,808,57,2,
2013,33,1,1,7,1,4,1,1,1,5,3062,104,37,58,9,696,807,57,1,
2014,30,1,1,6,1,3,1,1,1,3,3131,135,42,80,12,689,803,40,1,
2015,32,1,1,8,1,3,1,1,1,3,3157,127,47,73,6,678,781,46,1,
2016,32,1,1,8,1,3,2,1,1,3,3096,117,35,77,5,703,812,62,2,
2017,31,1,1,7,1,3,2,1,1,3,3099,118,34,78,5,706,815,63,2,
2018,32,1,1,7,1,3,2,1,1,3,3107,120,34,79,5,708,817,65,2,
2019,32,1,1,7,1,3,2,1,1,3,3116,121,34,81,5,710,818,67,2,
2020,32,1,1,7,1,3,2,1,1,3,3124,123,34,82,5,713,820,69,2,
2021,32,1,1,7,1,3,2,1,1,3,3133,124,34,83,5,715,822,71,2,
