Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,1,1,1,1,1,1,1,1,1,116,137,68,68,1,931,931,60,1,
2013,5,1,1,1,1,1,1,1,1,1,162,141,43,49,49,858,858,18,1,
2014,5,1,1,1,1,1,1,1,1,1,153,163,58,58,45,790,816,19,1,
2015,5,1,1,1,1,1,1,1,1,1,149,228,87,87,53,744,758,26,1,
2016,5,1,1,1,1,1,1,1,1,1,96,229,41,104,83,854,885,104,1,
2017,5,1,1,1,1,1,1,1,1,1,96,227,40,103,85,863,891,105,1,
2018,5,1,1,1,1,1,1,1,1,1,96,230,40,105,87,865,892,108,1,
2019,5,1,1,1,1,1,1,1,1,1,96,233,40,107,90,868,894,111,1,
2020,5,1,1,1,1,1,1,1,1,1,97,236,40,109,93,870,896,115,1,
2021,5,1,1,1,1,1,1,1,1,1,97,239,40,110,95,873,898,118,1,
