Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,572,1,14,47,69,30,74,47,13,10,38762,194,77,110,5,635,769,83,5,
2013,563,1,14,50,69,26,72,50,14,10,38638,182,68,106,7,641,776,86,6,
2014,547,1,15,50,68,25,68,48,14,10,39051,184,67,110,6,646,786,88,5,
2015,528,1,15,44,69,26,63,42,14,10,39151,186,72,105,7,635,771,86,3,
2016,536,1,14,47,65,28,67,43,13,9,38870,173,64,100,8,638,771,89,3,
2017,541,1,14,48,65,27,67,44,12,9,38937,174,63,101,8,641,773,91,3,
2018,543,1,14,48,66,27,67,44,12,9,39049,177,63,103,8,643,775,94,3,
2019,546,1,14,48,66,27,68,45,12,9,39156,179,63,105,8,645,777,96,3,
2020,549,1,14,49,67,27,68,46,12,9,39263,181,63,106,8,647,778,99,3,
2021,552,1,14,49,67,27,68,46,12,9,39371,183,63,108,9,649,780,102,3,
