Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,11,1,1,3,1,1,1,1,1,4,591,28,1,28,1,708,868,16,1,
2013,10,1,1,3,1,1,1,1,1,3,522,24,1,24,1,729,867,15,1,
2014,8,1,1,2,1,1,1,1,1,3,536,24,1,24,1,710,869,16,1,
2015,9,1,1,2,1,2,1,1,1,2,557,80,1,26,53,667,816,19,1,
2016,10,1,1,2,1,2,1,1,1,3,568,96,8,31,56,642,809,19,1,
2017,9,1,1,2,1,1,1,1,1,3,574,90,8,31,47,649,814,19,1,
2018,9,1,1,2,1,1,1,1,1,3,575,92,8,31,49,650,815,19,1,
2019,9,1,1,2,1,1,1,1,1,3,577,93,8,32,51,652,817,20,1,
2020,9,1,1,2,1,1,1,1,1,3,578,94,8,32,52,654,819,21,1,
2021,10,1,1,2,1,1,1,1,1,3,580,95,8,33,54,656,821,21,1,
