Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,177,1,4,47,7,7,11,7,12,13,9194,136,31,85,19,774,851,50,1,
2013,172,1,3,43,7,6,13,7,12,12,9409,115,23,74,17,790,871,50,1,
2014,177,1,4,41,6,5,13,10,13,14,9571,155,39,90,25,753,851,57,1,
2015,189,1,4,44,7,7,12,10,13,13,9810,134,37,78,18,742,836,52,1,
2016,205,1,4,46,7,6,13,13,14,13,10294,154,41,94,18,734,834,48,1,
2017,204,1,4,45,6,5,13,13,13,13,10321,156,41,96,18,737,836,49,1,
2018,205,1,4,46,7,5,13,13,13,13,10348,158,41,97,19,739,838,50,1,
2019,206,1,4,46,7,5,13,13,13,13,10377,160,41,99,19,742,840,52,1,
2020,207,1,4,46,7,5,13,13,13,13,10405,162,41,100,20,744,842,53,1,
2021,209,1,4,47,7,5,13,13,13,13,10434,164,41,102,21,746,844,55,1,
