Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,313,1,5,25,21,5,35,11,20,7,27676,199,74,104,20,627,807,34,1,
2013,309,1,5,24,21,6,31,10,17,11,27692,203,73,107,23,634,810,33,1,
2014,307,1,4,28,20,7,32,10,17,4,28373,214,67,125,22,636,821,33,1,
2015,314,1,4,24,21,5,37,10,18,8,29634,224,75,123,24,632,803,41,1,
2016,313,1,5,28,21,7,36,11,18,9,28880,222,67,127,26,653,809,45,3,
2017,315,1,5,29,21,7,35,11,17,8,28865,224,66,129,26,655,812,45,3,
2018,316,1,5,29,21,7,35,11,17,8,28954,227,66,131,27,657,813,47,3,
2019,318,1,5,29,21,7,35,11,17,8,29032,230,66,133,28,659,815,48,3,
2020,319,1,5,29,21,7,35,11,17,8,29112,232,66,135,29,661,817,49,3,
2021,321,1,5,29,21,7,35,11,17,8,29192,235,66,137,30,663,819,51,3,
