Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,910,1,37,112,86,32,134,57,38,10,19724,71,12,51,7,684,786,80,1,
2013,895,1,40,107,84,32,136,51,42,9,19814,69,13,47,8,685,784,76,1,
2014,895,1,40,107,86,37,128,50,40,8,19874,83,19,55,9,695,798,72,1,
2015,888,1,40,103,84,33,124,50,42,10,20152,79,19,53,6,678,788,72,1,
2016,904,1,42,107,85,34,123,53,47,10,20264,86,19,61,5,675,788,81,1,
2017,911,1,42,108,86,34,123,53,46,9,20288,87,19,62,5,679,790,83,1,
2018,915,1,42,109,86,34,124,54,46,9,20346,88,19,63,5,681,792,85,1,
2019,920,1,43,110,87,34,124,55,46,10,20402,89,19,64,5,683,793,88,1,
2020,925,1,43,110,88,34,124,55,46,10,20458,90,19,65,5,685,795,90,1,
2021,929,1,43,111,89,34,124,56,45,10,20514,91,19,66,5,687,797,93,1,
