Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,396,1,11,25,55,18,70,14,10,13,17240,217,72,116,29,741,834,65,3,
2013,386,1,12,27,56,17,61,14,9,11,17518,202,73,103,26,727,827,58,3,
2014,375,1,11,26,49,17,57,17,13,11,17606,223,77,120,25,720,825,61,3,
2015,377,1,11,25,51,15,59,18,13,11,17339,223,75,127,20,723,811,52,1,
2016,381,1,13,22,54,16,61,18,11,11,17333,206,63,126,16,712,812,57,1,
2017,383,1,13,22,54,16,60,18,10,11,17396,208,63,127,16,713,814,59,1,
2018,385,1,13,22,54,16,61,18,10,11,17445,211,63,129,17,716,816,60,1,
2019,387,1,13,22,55,16,61,18,10,11,17493,213,63,132,17,718,818,62,1,
2020,389,1,13,22,55,16,61,18,10,11,17541,216,63,134,18,720,820,64,1,
2021,391,1,13,23,56,16,61,19,10,11,17589,219,63,136,18,722,822,66,1,
