Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,145,1,4,35,6,4,13,2,2,7,12326,40,13,21,5,719,811,89,1,
2013,132,1,3,31,6,3,12,2,1,6,12241,55,24,27,3,713,820,84,1,
2014,137,1,3,32,7,2,11,2,1,8,11899,72,30,41,1,717,818,81,1,
2015,135,1,3,30,7,2,12,2,1,7,11960,69,30,37,1,726,838,87,1,
2016,138,1,4,30,8,2,13,2,2,9,11939,70,29,36,3,743,843,93,1,
2017,139,1,4,30,8,2,12,2,1,9,11952,71,29,36,3,744,843,95,1,
2018,139,1,4,30,8,2,12,2,1,9,11988,71,29,37,3,746,845,98,1,
2019,140,1,4,31,8,2,12,2,1,9,12020,72,29,37,3,748,847,100,1,
2020,141,1,4,31,8,2,12,2,1,9,12053,73,29,38,3,750,849,103,1,
2021,142,1,4,31,8,2,13,2,1,9,12086,74,29,39,3,753,851,106,1,
