Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,597,3,31,67,68,32,98,21,59,21,17311,149,58,78,11,717,805,95,3,
2013,604,3,28,72,71,33,96,18,58,21,17383,162,67,84,10,717,810,95,4,
2014,620,1,27,69,73,32,100,20,62,21,17513,152,56,87,8,729,829,97,3,
2015,634,1,25,70,75,36,97,22,57,21,17650,174,59,106,8,715,832,99,3,
2016,629,2,26,66,78,38,95,21,53,21,17873,173,59,102,11,719,827,99,2,
2017,630,2,26,66,78,37,95,20,53,21,17951,173,58,102,11,723,828,101,2,
2018,633,2,26,66,79,37,95,21,53,21,17996,176,58,104,11,725,830,104,2,
2019,637,2,26,67,79,37,96,21,52,21,18046,178,58,106,11,727,832,107,2,
2020,640,2,27,67,80,37,96,21,52,22,18096,180,59,107,12,729,834,110,2,
2021,643,2,27,68,81,37,96,22,52,22,18145,182,59,109,12,731,836,113,2,
