Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,3,1,1,1,1,1,1,1,1,1,484,41,1,18,22,694,849,30,1,
2013,2,1,1,1,1,1,1,1,1,1,492,60,18,38,4,760,861,48,1,
2014,2,1,1,1,1,1,1,1,1,1,642,104,28,73,3,781,842,60,1,
2015,2,1,1,1,1,1,1,1,1,1,663,194,60,113,21,802,862,51,1,
2016,2,1,1,1,1,1,1,1,1,1,671,229,74,126,28,786,849,81,1,
2017,2,1,1,1,1,1,1,1,1,1,676,227,71,126,26,785,849,83,1,
2018,2,1,1,1,1,1,1,1,1,1,678,230,71,128,27,788,851,86,1,
2019,2,1,1,1,1,1,1,1,1,1,680,233,71,130,27,790,853,88,1,
2020,2,1,1,1,1,1,1,1,1,1,681,235,71,132,28,793,855,91,1,
2021,2,1,1,1,1,1,1,1,1,1,683,238,71,135,29,795,857,93,1,
