Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,726,1,15,58,99,50,80,34,51,25,56160,220,95,115,9,554,716,46,1,
2013,718,1,10,54,108,47,75,37,50,25,56988,235,103,122,10,552,723,41,1,
2014,721,1,11,54,109,47,75,36,44,26,57629,227,99,117,10,547,720,45,1,
2015,724,1,8,59,111,49,72,38,43,27,58236,216,92,113,10,561,723,47,1,
2016,734,1,8,60,120,48,74,38,40,35,58457,193,84,99,8,575,732,51,1,
2017,735,1,8,59,120,47,74,38,39,35,58502,196,84,100,8,574,733,52,1,
2018,740,1,8,59,121,47,74,38,39,35,58675,198,84,102,8,576,735,53,1,
2019,744,1,8,60,122,47,74,39,39,35,58835,201,84,104,8,578,736,55,1,
2020,747,1,8,60,123,47,74,39,39,36,58997,203,84,105,8,580,738,57,1,
2021,751,1,8,61,124,48,75,40,39,36,59159,206,84,107,9,581,740,58,1,
