Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,230,2,8,49,15,5,38,12,4,2,4082,124,50,74,1,753,832,110,3,
2013,229,2,10,49,15,5,36,13,4,4,3745,113,56,57,1,690,784,110,2,
2014,233,2,11,51,15,4,35,14,4,3,3599,93,31,58,3,690,759,119,2,
2015,233,3,10,47,18,4,34,16,4,3,3698,61,24,32,4,708,791,115,2,
2016,232,3,10,47,17,5,33,14,4,5,4200,43,4,33,5,732,809,113,1,
2017,234,2,10,48,16,5,33,13,3,5,4196,44,4,34,5,731,808,116,1,
2018,235,2,10,48,16,5,33,14,3,5,4209,44,4,34,5,734,810,119,1,
2019,236,2,10,48,17,5,33,14,3,5,4221,45,4,35,5,736,812,123,1,
2020,237,2,10,49,17,5,33,14,3,5,4232,46,4,36,5,738,814,126,1,
2021,239,2,10,49,17,5,33,14,3,5,4244,46,4,36,5,740,816,130,1,
