Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,14,1,1,1,1,1,2,1,3,2,1760,367,247,110,9,527,619,7,1,
2013,14,1,1,1,1,1,3,1,3,2,1362,248,118,116,12,646,756,24,4,
2014,16,1,1,1,1,1,3,1,3,2,1489,241,105,118,17,648,743,28,6,
2015,17,1,1,1,1,1,3,1,3,2,1513,276,124,133,18,661,759,44,5,
2016,18,1,1,2,1,1,3,1,3,2,1499,226,87,128,10,665,784,50,10,
2017,17,1,1,2,1,1,3,1,2,2,1500,228,86,129,10,665,784,50,10,
2018,18,1,1,2,1,1,3,1,2,2,1504,231,86,131,10,667,786,52,10,
2019,18,1,1,2,1,1,3,1,2,2,1508,233,86,134,10,669,788,53,10,
2020,18,1,1,2,1,1,3,1,2,2,1512,236,86,136,11,671,790,55,11,
2021,18,1,1,2,1,1,3,1,2,2,1516,239,86,138,11,673,791,56,11,
