Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,30,6,1,5,1,2,1,1,1,5,1736,37,11,25,1,699,816,12,1,
2013,33,6,1,4,1,3,2,1,1,6,1795,39,8,30,1,693,861,28,1,
2014,31,6,1,4,1,2,3,1,1,6,2153,126,45,77,3,618,843,30,1,
2015,30,6,1,4,1,1,3,1,1,6,2166,120,43,72,4,634,866,38,1,
2016,30,7,1,4,1,1,3,1,1,6,2483,113,27,74,12,634,869,40,9,
2017,30,7,1,4,1,1,3,1,1,6,2483,114,27,75,12,633,869,40,9,
2018,30,7,1,4,1,1,3,1,1,6,2490,116,27,76,12,636,871,41,9,
2019,30,7,1,4,1,1,3,1,1,6,2497,117,27,78,12,637,873,43,9,
2020,30,7,1,4,1,1,3,1,1,6,2504,119,27,79,13,639,875,44,9,
2021,30,7,1,4,1,1,3,1,1,6,2511,120,27,80,13,641,877,45,10,
