Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,40,1,2,1,5,1,4,1,1,1,904,657,1,657,1,233,972,64,1,
2013,40,1,2,1,5,1,4,1,1,1,905,731,11,720,1,223,973,47,1,
2014,38,1,2,1,4,1,5,1,1,1,840,796,11,784,1,240,984,51,1,
2015,41,1,2,1,4,1,6,1,1,2,711,825,14,811,1,243,976,46,1,
2016,38,1,2,1,3,1,6,1,1,1,377,867,29,838,1,275,1000,76,1,
2017,37,1,2,1,3,1,5,1,1,0,380,880,28,852,1,275,1002,78,1,
2018,38,1,2,1,3,1,5,1,1,0,381,890,28,866,1,276,1005,80,1,
2019,38,1,2,1,3,1,5,1,1,0,382,901,28,880,1,277,1007,83,1,
2020,38,1,2,1,3,1,5,1,1,0,383,913,28,894,1,277,1009,85,1,
2021,38,1,2,1,3,1,5,1,1,0,384,924,28,909,1,278,1011,87,1,
