Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,4,1,1,1,1,1,1,1,1,1,200,50,1,50,1,615,780,175,1,
2013,3,1,1,1,1,1,1,1,1,1,201,69,1,59,9,691,825,283,1,
2014,3,1,1,1,1,1,1,1,1,1,224,75,13,53,8,714,816,276,1,
2015,3,1,1,1,1,1,1,1,1,1,217,78,13,50,13,760,857,317,1,
2016,3,1,1,1,1,1,1,1,1,1,248,141,12,120,8,669,834,286,1,
2017,3,1,1,1,1,1,1,1,1,1,248,143,11,122,8,665,833,292,1,
2018,3,1,1,1,1,1,1,1,1,1,249,144,12,124,8,668,835,301,1,
2019,3,1,1,1,1,1,1,1,1,1,250,146,12,126,8,670,837,309,1,
2020,3,1,1,1,1,1,1,1,1,1,250,148,12,128,8,672,839,318,1,
2021,3,1,1,1,1,1,1,1,1,1,251,150,12,130,8,674,840,327,1,
