Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,439,1,20,28,70,9,75,26,11,3,19434,101,34,62,4,691,778,80,1,
2013,459,1,23,35,76,9,71,25,10,3,19875,105,29,70,4,680,769,64,1,
2014,466,1,20,33,80,10,78,26,10,3,20133,106,29,72,4,673,765,58,1,
2015,482,1,26,38,81,9,76,25,11,3,20564,113,29,78,6,673,760,66,5,
2016,472,1,25,36,75,5,78,26,13,2,20626,104,23,75,6,669,758,63,4,
2017,472,1,24,35,75,5,78,26,12,2,20713,104,23,76,6,671,760,64,3,
2018,474,1,24,35,76,5,78,26,12,2,20763,106,23,77,6,673,761,66,3,
2019,477,1,24,36,77,5,79,27,12,2,20821,107,23,78,6,675,763,68,3,
2020,479,1,25,36,77,5,79,27,12,2,20878,108,23,79,6,677,765,70,4,
2021,482,1,25,36,78,5,79,27,12,2,20935,110,23,81,6,679,766,72,4,
