Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,4,1,1,1,1,1,1,1,1,1,618,276,88,132,55,668,768,6,1,
2013,3,1,1,1,1,1,1,1,1,1,614,302,78,148,76,594,736,16,1,
2014,4,1,1,1,1,1,1,1,1,1,560,307,76,151,78,641,735,23,1,
2015,4,1,1,1,1,1,1,1,1,1,835,135,22,83,28,590,731,13,1,
2016,4,1,1,1,1,1,1,1,1,1,795,145,27,89,28,606,774,28,1,
2017,4,1,1,1,1,1,1,1,1,1,787,149,28,91,30,615,776,29,1,
2018,4,1,1,1,1,1,1,1,1,1,789,151,28,93,31,615,778,30,1,
2019,4,1,1,1,1,1,1,1,1,1,792,153,28,94,31,617,779,31,1,
2020,4,1,1,1,1,1,1,1,1,1,794,155,28,96,32,619,781,32,1,
2021,4,1,1,1,1,1,1,1,1,1,796,157,28,97,33,621,783,32,1,
