Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,863,1,36,25,60,9,301,51,25,11,19440,88,12,63,12,762,864,239,2,
2013,878,1,37,21,66,11,308,54,21,7,19950,100,19,70,10,750,857,242,2,
2014,935,1,35,22,67,10,361,57,21,7,20297,94,13,68,13,771,869,253,2,
2015,932,1,38,21,77,13,342,57,18,7,20563,95,16,66,11,767,874,276,3,
2016,935,1,41,21,78,10,329,64,18,9,20954,103,19,71,12,780,889,277,1,
2017,943,1,40,21,77,9,333,64,18,9,20985,104,18,72,12,783,890,284,1,
2018,947,1,41,21,78,9,333,65,18,9,21045,105,18,73,12,785,892,292,1,
2019,953,1,41,21,79,9,334,66,18,9,21102,107,18,74,13,787,894,300,1,
2020,958,1,41,21,79,9,335,67,18,9,21160,108,18,75,13,790,896,309,1,
2021,963,1,42,22,80,9,336,68,18,9,21219,109,18,77,13,792,898,317,1,
