Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,10,1,2,1,1,1,1,1,1,2,1374,105,49,52,3,676,828,35,1,
2013,9,1,2,1,1,1,1,1,1,1,1409,109,54,51,3,698,823,36,1,
2014,8,1,2,1,1,1,1,1,1,1,1248,168,76,88,4,699,790,48,1,
2015,8,1,2,1,1,1,2,1,1,1,1251,172,85,85,1,665,801,41,1,
2016,8,1,2,1,1,1,1,1,1,1,1112,125,44,80,1,693,818,51,1,
2017,8,1,2,1,1,1,0,1,1,1,1114,126,43,81,1,700,819,52,1,
2018,8,1,2,1,1,1,0,1,1,1,1117,127,43,82,1,701,821,54,1,
2019,8,1,2,1,1,1,0,1,1,1,1120,129,43,83,1,703,822,55,1,
2020,8,1,2,1,1,1,0,1,1,1,1123,130,43,85,1,705,824,57,1,
2021,8,1,2,1,1,1,0,1,1,1,1126,132,43,86,1,707,826,59,1,
