Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,27,1,1,8,1,1,2,1,4,2,819,94,48,25,19,575,644,59,1,
2013,32,1,1,10,2,1,3,2,4,2,768,109,55,31,22,580,634,57,1,
2014,32,1,1,9,2,1,3,1,5,2,768,109,53,32,23,608,661,44,1,
2015,29,1,1,8,2,1,3,1,5,2,774,98,54,31,12,596,662,43,3,
2016,31,1,1,9,2,1,5,1,4,2,799,62,27,25,10,628,678,46,2,
2017,31,1,1,9,2,1,5,1,3,2,798,63,26,25,10,631,679,47,1,
2018,31,1,1,9,2,1,5,1,3,2,801,63,26,25,10,633,681,48,1,
2019,31,1,1,9,2,1,5,1,3,2,803,64,26,26,11,635,682,50,2,
2020,32,1,1,9,2,1,5,1,3,2,805,65,26,26,11,637,684,51,2,
2021,32,1,1,9,2,1,5,1,3,2,807,66,27,27,11,639,685,53,2,
