Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,1,1,1,1,1,1,1,1,1,2454,356,142,186,28,623,762,30,4,
2013,4,1,1,1,1,1,1,1,1,1,3033,338,136,170,31,646,792,35,4,
2014,4,1,1,2,1,1,1,1,1,1,2904,304,116,154,33,674,819,39,4,
2015,4,1,1,1,1,1,1,1,1,1,2368,234,88,124,21,701,821,42,1,
2016,3,1,1,2,1,1,1,1,1,1,2110,165,47,102,15,730,848,51,1,
2017,3,1,1,2,1,1,1,1,1,1,2118,169,47,104,15,728,849,52,1,
2018,3,1,1,2,1,1,1,1,1,1,2125,171,47,106,16,731,851,53,1,
2019,3,1,1,2,1,1,1,1,1,1,2131,173,47,108,16,733,853,55,1,
2020,3,1,1,2,1,1,1,1,1,1,2137,175,47,109,17,735,855,56,1,
2021,3,1,1,2,1,1,1,1,1,1,2143,177,47,111,17,737,857,58,1,
