Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,8,1,1,1,1,1,1,1,2,1,747,279,136,143,1,655,781,26,1,
2013,8,1,1,1,1,1,1,1,3,1,733,218,115,102,1,669,818,54,1,
2014,8,1,1,1,1,1,1,1,3,1,648,166,83,83,1,706,851,67,1,
2015,8,1,1,1,1,1,1,1,3,1,563,120,49,71,1,738,863,67,1,
2016,8,1,1,1,1,1,1,1,3,1,559,119,59,60,1,776,856,84,3,
2017,8,1,1,1,1,1,1,1,2,1,562,122,60,61,1,773,857,86,3,
2018,8,1,1,1,1,1,1,1,2,1,564,123,60,62,1,776,859,88,3,
2019,8,1,1,1,1,1,1,1,2,1,565,125,60,63,1,778,861,91,3,
2020,8,1,1,1,1,1,1,1,2,1,567,126,60,64,1,781,863,94,3,
2021,8,1,1,1,1,1,1,1,2,1,568,128,60,65,1,783,865,96,3,
