Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,1,1,1,1,1,1,1,2,1,222,193,72,45,76,819,918,72,1,
2013,5,1,1,1,1,1,1,1,2,1,254,145,70,43,31,724,850,66,1,
2014,6,1,1,1,1,1,1,1,2,1,248,197,100,64,32,677,838,88,1,
2015,6,1,1,1,1,1,1,1,2,1,246,174,93,60,20,686,845,56,1,
2016,6,1,1,1,1,1,1,1,2,1,202,79,34,24,19,663,831,94,1,
2017,6,1,1,1,1,1,1,1,1,1,202,80,34,24,19,664,832,98,1,
2018,6,1,1,1,1,1,1,1,1,1,203,81,34,24,20,666,834,101,1,
2019,6,1,1,1,1,1,1,1,1,1,204,82,34,25,21,668,836,104,1,
2020,6,1,1,1,1,1,1,1,1,1,204,83,34,25,21,670,838,106,1,
2021,6,1,1,1,1,1,1,1,1,1,205,84,34,26,22,672,840,110,1,
