Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,114,4,1,31,7,4,16,3,1,6,5851,135,45,85,3,699,782,30,1,
2013,111,3,1,34,7,4,18,3,1,5,6104,131,44,81,5,699,774,26,1,
2014,112,2,1,35,8,1,16,3,2,6,6037,121,34,80,6,702,774,24,2,
2015,107,1,1,30,7,1,14,2,3,9,5833,111,39,65,7,703,780,26,2,
2016,112,1,1,39,7,2,14,3,3,7,6074,100,36,57,5,709,779,34,3,
2017,112,1,1,40,7,1,14,3,2,6,6080,101,35,58,5,711,780,34,3,
2018,113,1,1,40,7,2,14,3,2,6,6098,103,35,59,5,713,782,35,3,
2019,113,1,1,40,7,2,14,3,2,6,6115,104,35,60,5,715,783,36,3,
2020,114,1,1,40,7,2,14,3,2,6,6131,105,35,61,5,717,785,37,3,
2021,115,1,1,41,7,2,14,3,2,6,6148,107,35,62,5,719,787,39,3,
