Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,187,1,17,21,15,6,57,17,7,1,9486,26,8,17,1,633,713,30,1,
2013,184,1,15,26,13,5,62,16,7,1,9475,32,10,21,1,635,719,39,1,
2014,199,1,17,25,16,6,66,19,8,1,9404,29,5,24,1,638,718,39,1,
2015,204,1,14,24,16,4,74,22,7,1,8930,22,3,18,1,645,720,37,1,
2016,214,1,13,27,16,4,78,18,6,2,8886,21,1,16,4,653,730,34,1,
2017,214,1,13,27,16,4,76,17,6,2,8911,21,1,16,4,654,731,35,1,
2018,215,1,13,27,16,4,77,18,6,2,8937,21,1,16,4,656,733,36,1,
2019,216,1,13,27,16,4,77,18,6,2,8962,21,1,16,4,658,734,37,1,
2020,217,1,13,28,16,4,77,18,6,2,8986,22,1,17,4,660,736,38,1,
2021,219,1,13,28,16,4,77,18,5,2,9011,22,1,17,4,662,738,39,1,
