Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,770,1,20,56,91,34,107,36,23,27,28077,219,55,154,9,590,788,96,3,
2013,759,1,18,51,86,35,104,37,24,28,27695,221,58,154,8,586,791,95,6,
2014,739,1,18,48,87,36,99,37,26,27,27523,235,65,158,12,584,796,92,8,
2015,762,1,19,47,88,36,102,38,25,33,27148,233,61,159,12,586,799,94,7,
2016,758,1,23,45,94,37,99,38,22,32,26990,228,57,158,12,596,797,95,8,
2017,759,1,23,45,94,37,98,38,22,31,27096,230,57,160,12,597,798,97,8,
2018,763,1,23,45,95,37,99,38,21,31,27168,233,57,163,12,599,800,100,8,
2019,767,1,23,46,96,37,99,39,21,32,27243,236,57,165,13,601,802,103,8,
2020,771,1,23,46,97,37,99,39,21,32,27318,239,57,168,13,603,804,106,8,
2021,775,1,23,46,98,37,99,40,21,33,27393,242,57,171,13,604,805,109,9,
