Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,29,1,1,5,1,1,3,1,1,2,4721,84,22,51,10,672,782,31,1,
2013,32,1,1,6,1,1,3,1,1,4,4514,117,43,57,16,657,764,38,3,
2014,27,1,1,4,1,1,5,1,1,2,4403,103,29,60,13,643,768,34,3,
2015,34,2,1,6,1,1,5,1,1,3,4239,142,31,95,16,651,796,29,3,
2016,29,2,1,6,1,1,4,1,1,2,4491,135,25,92,18,650,802,23,2,
2017,27,1,1,5,1,1,4,1,1,1,4555,134,25,91,18,651,802,23,2,
2018,28,1,1,5,1,1,4,1,1,1,4561,136,25,93,18,653,803,24,2,
2019,28,1,1,5,1,1,4,1,1,1,4574,138,25,94,19,655,805,25,2,
2020,28,1,1,5,1,1,4,1,1,1,4587,139,25,96,20,656,807,25,2,
2021,28,1,1,5,1,1,4,1,1,2,4599,141,25,98,20,658,809,26,2,
