Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2,1,1,1,1,1,1,1,1,1,732,92,21,71,1,595,670,13,1,
2013,2,1,1,1,1,1,1,1,1,1,801,101,14,71,14,569,631,19,1,
2014,2,1,1,1,1,1,1,1,1,1,680,129,20,83,25,622,670,58,1,
2015,2,1,1,1,1,1,1,1,1,1,609,129,9,93,26,678,737,85,1,
2016,2,1,1,1,1,1,1,1,1,1,581,120,25,72,22,633,719,104,1,
2017,2,1,1,1,1,1,1,1,1,1,584,121,25,72,22,627,716,105,1,
2018,2,1,1,1,1,1,1,1,1,1,586,122,25,74,23,630,718,108,1,
2019,2,1,1,1,1,1,1,1,1,1,587,124,25,75,23,632,719,111,1,
2020,2,1,1,1,1,1,1,1,1,1,589,125,25,76,24,634,721,114,1,
2021,2,1,1,1,1,1,1,1,1,1,590,127,25,77,25,635,723,118,1,
