Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,65,1,3,15,3,6,7,1,3,6,4022,89,28,54,6,708,801,76,1,
2013,64,1,3,14,3,7,5,1,3,6,4411,84,25,53,6,689,800,71,1,
2014,68,1,3,15,3,7,6,1,3,6,4318,101,34,61,5,692,810,78,2,
2015,76,1,3,19,3,7,8,2,3,6,4393,101,37,58,6,683,808,87,4,
2016,76,1,3,15,3,7,9,2,3,7,4574,101,39,54,7,674,791,89,1,
2017,75,1,3,14,3,7,8,1,2,7,4593,102,38,55,7,677,792,91,0,
2018,76,1,3,14,3,7,8,1,2,7,4605,103,38,55,7,679,794,93,1,
2019,76,1,3,14,3,7,8,1,2,7,4618,104,38,56,7,681,796,96,1,
2020,77,1,3,15,3,7,8,1,2,7,4630,106,39,57,7,683,798,99,1,
2021,77,1,3,15,3,7,8,1,2,7,4643,107,39,58,8,685,800,102,1,
