Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,669,28,18,60,95,34,83,24,18,36,27097,211,63,132,16,702,794,65,2,
2013,664,30,17,58,97,30,83,23,17,38,26157,219,55,144,19,705,811,70,4,
2014,644,29,17,55,93,28,77,21,17,39,26102,219,54,144,21,724,824,75,4,
2015,678,27,19,59,105,31,77,23,17,39,26860,216,60,133,22,718,823,74,3,
2016,685,30,20,61,101,31,76,23,18,40,27103,204,60,119,24,713,823,77,4,
2017,686,30,19,60,100,30,76,23,17,40,27189,206,59,121,24,716,824,79,4,
2018,690,30,20,61,101,30,76,23,17,41,27259,209,59,123,25,718,826,81,4,
2019,693,30,20,61,102,30,76,23,17,41,27335,212,59,125,26,720,828,83,4,
2020,697,30,20,62,103,30,76,23,17,42,27410,214,59,127,26,722,830,86,4,
2021,701,30,20,62,104,30,77,24,17,42,27485,217,59,129,27,724,832,88,4,
