Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,20,1,1,5,1,1,2,1,1,3,2977,110,35,66,8,651,752,39,10,
2013,20,1,1,5,1,1,2,1,1,4,2889,111,31,72,7,675,759,44,7,
2014,18,1,1,5,1,1,2,1,1,3,3020,104,32,67,4,652,750,33,1,
2015,16,1,1,5,1,1,2,1,1,2,2902,94,25,65,3,681,771,41,1,
2016,15,1,1,5,1,1,3,1,1,1,2788,98,28,60,9,687,791,43,2,
2017,15,1,1,5,1,1,3,1,1,1,2786,99,28,61,9,685,791,43,2,
2018,15,1,1,5,1,1,3,1,1,1,2795,101,28,62,9,687,793,45,2,
2019,15,1,1,5,1,1,3,1,1,1,2803,102,28,63,9,689,795,46,2,
2020,15,1,1,5,1,1,3,1,1,1,2810,103,28,64,10,691,796,47,2,
2021,15,1,1,5,1,1,3,1,1,1,2818,104,28,65,10,693,798,49,2,
