Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,213,1,5,26,16,16,26,11,16,10,10779,65,17,35,11,685,799,50,1,
2013,221,1,5,24,17,15,29,10,19,13,10714,108,34,62,12,690,803,49,1,
2014,223,1,5,24,18,15,27,11,19,13,10743,113,37,68,7,681,803,43,1,
2015,220,1,7,21,23,13,27,9,17,14,11309,113,43,64,5,672,794,51,1,
2016,223,1,8,22,22,12,27,11,19,15,11932,121,51,67,2,666,793,59,1,
2017,226,1,7,22,21,12,27,11,19,15,11923,122,50,68,2,669,795,60,1,
2018,227,1,7,22,21,12,27,11,19,15,11959,124,50,69,2,671,797,62,1,
2019,228,1,7,23,22,12,27,11,19,15,11992,125,50,70,2,673,798,63,1,
2020,229,1,7,23,22,12,27,11,18,15,12025,127,50,71,2,675,800,65,1,
2021,230,1,7,23,22,12,27,12,18,15,12058,128,50,72,2,677,802,67,1,
