Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,213,1,4,19,19,10,38,6,6,13,7848,93,27,54,11,714,795,49,1,
2013,215,1,4,19,18,10,37,6,6,14,7821,73,22,36,14,713,794,50,1,
2014,220,1,4,22,17,10,40,5,7,16,8014,114,39,58,15,719,800,47,1,
2015,217,1,4,21,19,10,39,5,9,15,8037,106,29,61,15,727,809,50,1,
2016,217,1,5,23,19,11,34,5,9,16,8143,111,36,61,13,697,789,49,1,
2017,219,1,5,23,18,11,34,5,8,16,8165,112,36,61,13,698,790,50,1,
2018,220,1,5,23,19,11,34,5,8,16,8188,113,36,62,13,700,792,51,1,
2019,221,1,5,23,19,11,34,5,8,16,8210,115,36,63,14,702,793,53,1,
2020,222,1,5,23,19,11,34,5,8,16,8233,116,36,64,14,704,795,54,1,
2021,223,1,5,24,19,11,34,5,8,17,8256,118,36,65,14,706,797,56,1,
