Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1560,1,41,108,291,18,323,63,68,23,66833,137,43,78,14,665,795,67,2,
2013,1623,1,48,110,300,13,335,72,68,28,69378,142,41,84,16,666,798,71,3,
2014,1619,1,43,114,296,14,339,80,63,27,70938,142,43,81,17,666,793,72,3,
2015,1658,1,51,117,303,15,343,72,71,23,71638,124,38,68,17,675,803,80,1,
2016,1682,1,48,127,296,15,344,76,72,27,72838,121,36,67,18,673,798,80,3,
2017,1689,1,47,127,298,14,344,78,70,28,72968,123,36,68,18,674,799,82,3,
2018,1698,1,47,128,301,14,345,79,70,28,73169,124,36,69,19,676,801,84,3,
2019,1707,1,48,129,303,14,346,80,70,28,73371,126,36,70,19,678,802,86,3,
2020,1716,1,48,130,306,14,347,81,69,29,73572,127,36,71,20,680,804,89,3,
2021,1725,1,49,131,309,14,347,82,69,29,73774,129,36,73,20,682,806,91,3,
