Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,149,1,1,1,3,1,86,4,1,4,460,102,65,36,1,517,556,8,1,
2013,153,1,1,1,3,1,96,4,1,4,558,80,51,28,1,505,548,5,1,
2014,164,1,2,1,3,1,99,3,1,5,445,152,94,58,1,498,564,60,1,
2015,163,1,2,1,3,1,101,3,1,5,491,14,6,8,1,549,623,52,1,
2016,158,1,2,1,1,1,100,3,1,5,529,24,9,15,1,584,623,43,1,
2017,159,1,2,1,1,1,100,3,1,5,524,26,10,16,1,578,621,44,1,
2018,160,1,2,1,1,1,100,3,1,5,526,26,9,16,1,580,622,45,1,
2019,161,1,2,1,1,1,100,3,1,5,527,27,10,16,1,582,624,47,1,
2020,161,1,2,1,1,1,101,3,1,5,529,27,10,17,1,584,625,48,1,
2021,162,1,2,1,1,1,101,3,1,5,530,27,10,17,1,585,626,49,1,
