Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,84,1,3,15,1,8,10,1,6,4,1833,13,1,13,1,712,829,59,2,
2013,77,1,3,15,1,7,9,1,4,2,1698,51,18,32,1,715,858,41,1,
2014,72,1,3,14,1,8,8,1,5,2,1558,46,22,23,1,736,892,55,1,
2015,72,1,3,14,2,9,6,1,5,2,1705,76,35,40,1,713,893,56,2,
2016,74,1,3,15,2,7,6,1,7,2,2163,109,41,64,3,687,869,37,1,
2017,75,1,3,15,1,6,6,1,6,2,2172,107,40,63,3,692,870,38,1,
2018,75,1,3,15,1,6,6,1,6,2,2177,109,40,64,3,693,872,39,1,
2019,75,1,3,15,1,6,6,1,6,2,2183,110,40,65,3,696,874,40,1,
2020,76,1,3,15,1,6,6,1,6,2,2189,112,40,66,3,698,876,41,1,
2021,76,1,3,15,1,6,6,1,6,2,2195,113,40,67,3,700,878,42,1,
