Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,191,3,5,37,8,1,22,13,8,9,3730,111,32,62,16,790,893,142,5,
2013,183,3,5,39,8,1,20,14,8,7,3940,100,26,59,15,797,910,158,5,
2014,182,3,4,35,8,1,20,15,9,8,4510,100,15,71,13,813,911,159,7,
2015,177,3,6,30,8,3,18,17,7,9,4736,90,15,58,15,825,900,169,5,
2016,177,2,6,29,8,2,19,16,7,8,4909,79,11,53,14,839,899,156,5,
2017,179,2,5,30,8,1,19,15,7,8,4909,80,11,54,14,840,901,160,5,
2018,180,2,5,30,8,1,19,16,7,8,4924,81,11,55,14,842,903,164,5,
2019,181,2,5,30,8,1,19,16,7,8,4937,82,11,56,15,845,905,169,5,
2020,182,2,5,30,8,1,19,16,7,8,4951,83,11,57,15,847,907,174,5,
2021,183,2,5,30,8,1,19,16,7,8,4964,84,11,57,16,850,909,179,5,
