Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,194,1,4,15,20,5,21,6,5,1,4942,118,28,66,23,736,829,65,7,
2013,204,1,4,17,19,5,22,7,6,1,4827,117,22,67,27,744,832,76,7,
2014,209,1,4,15,22,5,20,5,6,1,4828,141,31,82,27,752,827,110,7,
2015,211,1,5,15,22,4,16,5,6,1,4720,131,26,79,25,775,850,126,8,
2016,211,1,7,15,23,5,18,4,6,1,4612,162,36,100,25,777,842,134,10,
2017,211,1,6,15,23,5,18,4,5,1,4626,164,36,101,25,776,842,137,10,
2018,212,1,6,15,23,5,18,4,5,1,4638,166,36,103,26,779,844,141,10,
2019,213,1,6,15,23,5,18,4,5,1,4651,168,36,105,27,781,846,145,10,
2020,214,1,7,15,23,5,18,4,5,1,4664,170,36,106,28,783,848,149,10,
2021,215,1,7,15,24,5,18,4,5,1,4676,173,36,108,28,785,850,153,11,
