Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,7,1,1,2,1,1,1,1,1,2,392,339,153,186,1,686,727,25,1,
2013,7,1,1,2,1,1,1,1,1,2,254,224,78,145,1,771,799,70,1,
2014,8,1,1,2,1,1,1,1,1,2,285,392,196,196,1,656,694,35,1,
2015,7,1,1,2,1,1,1,1,1,2,260,269,134,134,1,688,750,30,1,
2016,7,1,1,2,1,1,1,1,1,2,231,30,1,30,1,731,861,43,1,
2017,7,1,1,2,1,1,1,1,1,2,231,30,1,31,1,728,858,44,1,
2018,7,1,1,2,1,1,1,1,1,2,232,31,1,31,1,731,861,45,1,
2019,7,1,1,2,1,1,1,1,1,2,233,31,1,31,1,733,862,47,1,
2020,7,1,1,2,1,1,1,1,1,2,233,32,1,32,1,735,864,48,1,
2021,7,1,1,2,1,1,1,1,1,2,234,32,1,33,1,737,866,49,1,
