Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,105,1,6,1,1,5,3,5,1,1,646,212,4,185,21,803,856,68,4,
2013,110,1,7,1,1,6,3,5,1,1,666,276,15,244,16,813,899,73,4,
2014,109,1,7,1,1,6,5,5,1,1,662,200,24,148,28,848,894,125,4,
2015,108,1,6,1,1,6,5,4,1,2,757,159,25,114,19,759,850,80,2,
2016,111,1,6,1,1,6,6,4,1,2,801,124,21,82,21,754,877,88,1,
2017,112,1,6,1,1,5,5,4,1,1,800,125,21,83,22,768,881,92,1,
2018,112,1,6,1,1,6,6,4,1,1,802,127,21,85,22,768,883,94,1,
2019,113,1,6,1,1,6,6,4,1,1,805,129,21,86,23,771,885,97,1,
2020,113,1,6,1,1,6,6,4,1,1,807,130,21,87,24,773,887,100,1,
2021,114,1,6,1,1,6,6,4,1,1,809,132,21,89,24,775,889,102,1,
