Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,6,1,1,1,2,1,1,1,1,1,672,270,80,151,38,754,851,8,1,
2013,7,1,1,1,2,1,1,1,1,1,482,315,112,155,47,786,875,6,1,
2014,8,1,1,1,3,1,1,1,1,1,487,205,104,86,14,714,825,8,1,
2015,6,1,1,1,3,1,1,1,1,1,443,146,38,94,13,753,837,18,1,
2016,6,1,1,1,3,1,1,1,1,1,458,161,48,100,13,731,853,41,1,
2017,6,1,1,1,3,1,1,1,1,1,456,164,49,101,13,728,854,40,1,
2018,6,1,1,1,3,1,1,1,1,1,458,166,49,102,13,730,856,42,1,
2019,6,1,1,1,3,1,1,1,1,1,459,168,49,104,14,733,858,43,1,
2020,6,1,1,1,3,1,1,1,1,1,460,170,49,106,14,735,860,44,1,
2021,6,1,1,1,3,1,1,1,1,1,461,172,49,107,14,737,862,45,1,
