Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,53,1,1,5,2,7,4,2,7,4,1733,129,30,81,17,739,813,54,1,
2013,58,1,1,6,5,7,3,1,7,4,1739,119,28,78,12,732,815,39,1,
2014,54,1,1,6,5,7,3,1,7,1,1495,68,8,47,13,774,831,45,1,
2015,52,1,1,5,5,6,3,1,7,1,1484,58,10,29,18,778,823,40,1,
2016,52,1,1,5,5,6,3,1,7,1,1354,64,10,27,27,810,845,40,1,
2017,52,1,1,5,5,6,3,1,6,1,1353,65,9,28,27,812,847,41,1,
2018,52,1,1,5,5,6,3,1,6,1,1357,66,9,28,28,814,849,42,1,
2019,53,1,1,5,5,6,3,1,6,1,1361,67,9,28,29,817,851,43,1,
2020,53,1,1,5,5,6,3,1,6,1,1364,67,9,29,29,819,853,44,1,
2021,53,1,1,5,5,6,3,1,6,1,1368,68,9,29,30,821,855,46,1,
