Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,859,1,35,59,96,40,162,58,134,31,40341,117,28,58,30,695,807,83,1,
2013,873,1,31,67,90,33,163,67,146,33,41750,153,37,85,30,696,804,76,1,
2014,891,1,29,74,99,33,166,73,143,30,42777,164,37,91,35,696,812,67,2,
2015,920,1,28,68,103,35,176,79,146,31,43746,163,42,95,25,692,800,65,2,
2016,963,1,33,70,109,38,193,81,147,30,44273,170,44,98,26,690,809,72,3,
2017,965,1,33,71,109,37,191,81,146,30,44346,172,43,99,27,692,811,74,3,
2018,971,1,33,72,110,37,192,82,145,30,44472,174,43,101,28,694,813,76,3,
2019,976,1,34,72,111,37,192,83,145,30,44593,176,43,102,28,696,815,78,3,
2020,981,1,34,73,112,37,193,84,144,31,44716,178,43,104,29,698,817,80,3,
2021,986,1,34,73,113,37,193,85,143,31,44839,181,43,106,30,701,818,82,3,
