Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,120,1,2,16,17,1,17,5,5,6,12963,63,13,47,3,645,759,65,1,
2013,118,1,2,18,16,1,13,7,5,6,13393,67,12,49,5,648,755,64,1,
2014,122,1,5,18,16,2,13,5,5,6,13751,69,17,45,6,649,754,61,1,
2015,129,1,7,20,15,2,14,6,4,6,13557,70,20,43,6,657,764,65,1,
2016,136,1,6,21,16,6,15,6,3,8,13406,68,18,41,8,661,762,69,1,
2017,136,1,5,20,16,6,14,5,3,8,13466,69,17,41,8,662,763,70,1,
2018,136,1,5,21,16,6,15,6,3,8,13500,69,17,42,8,664,764,72,1,
2019,137,1,5,21,16,6,15,6,3,8,13537,70,17,43,8,666,766,74,1,
2020,138,1,5,21,16,6,15,6,3,8,13574,71,17,43,8,668,768,77,1,
2021,138,1,5,21,16,6,15,6,3,8,13612,72,17,44,9,670,769,79,1,
