Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,54,1,1,3,9,1,8,1,3,2,5588,232,69,153,9,667,752,76,3,
2013,52,1,1,2,8,1,8,1,3,1,5224,233,72,154,6,683,767,94,7,
2014,54,1,1,1,9,1,8,1,3,1,5334,283,108,168,5,630,733,104,7,
2015,52,1,1,2,8,1,7,2,3,1,5692,311,120,183,7,632,744,100,7,
2016,54,1,1,1,9,1,6,3,3,1,5620,308,121,172,14,629,751,98,4,
2017,54,1,1,0,9,1,6,2,2,1,5638,310,120,174,14,630,752,101,4,
2018,55,1,1,0,9,1,6,2,2,1,5653,314,120,177,14,632,753,103,4,
2019,55,1,1,0,9,1,6,2,2,1,5668,318,120,180,15,634,755,106,4,
2020,55,1,1,0,9,1,6,2,2,1,5684,322,120,183,15,636,757,109,4,
2021,55,1,1,0,9,1,6,2,2,1,5700,326,120,186,15,638,758,112,4,
