Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,9,1,1,2,1,1,1,1,1,1,1070,137,42,65,29,717,808,40,1,
2013,8,1,1,2,1,1,1,1,1,1,1127,136,43,72,20,665,808,24,1,
2014,8,1,1,2,1,1,1,1,1,1,1074,116,27,68,20,679,829,27,1,
2015,9,1,1,2,1,1,1,1,1,1,1068,127,35,69,22,698,854,93,1,
2016,11,1,1,2,3,1,1,1,1,1,1450,224,112,104,7,661,764,37,1,
2017,10,1,1,2,3,1,1,1,1,1,1445,227,111,106,7,660,764,36,1,
2018,10,1,1,2,3,1,1,1,1,1,1449,229,111,107,7,662,766,37,1,
2019,10,1,1,2,3,1,1,1,1,1,1453,232,111,109,7,664,767,38,1,
2020,11,1,1,2,3,1,1,1,1,1,1457,235,111,111,7,666,769,39,1,
2021,11,1,1,2,3,1,1,1,1,1,1461,238,111,113,8,668,771,40,1,
