Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,158,1,1,10,6,7,27,7,3,1,8678,222,82,135,4,665,786,98,1,
2013,149,1,1,10,4,6,26,6,3,1,8756,226,81,137,7,668,781,88,1,
2014,142,1,1,8,4,5,24,5,3,2,8598,239,89,140,10,648,778,82,3,
2015,144,1,1,5,5,6,27,6,4,4,8484,203,71,124,8,663,783,72,2,
2016,140,1,1,5,4,6,26,6,3,3,8831,237,70,151,14,670,801,78,6,
2017,141,1,1,5,3,5,25,5,2,2,8852,241,70,154,14,670,802,80,6,
2018,142,1,1,5,3,5,25,6,2,2,8880,244,70,156,15,672,804,82,6,
2019,143,1,1,5,4,5,25,6,2,2,8903,247,70,159,15,674,806,85,6,
2020,143,1,1,5,4,5,25,6,2,2,8928,250,70,161,15,676,808,87,6,
2021,144,1,1,5,4,5,25,6,2,2,8953,253,70,164,16,678,809,90,6,
