Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,57,4,1,5,4,7,11,3,4,1,1566,70,9,55,5,610,752,95,7,
2013,56,4,1,5,4,6,11,2,5,1,1453,65,2,58,4,688,794,110,2,
2014,53,2,1,5,3,6,10,2,4,1,1327,106,7,94,3,685,795,115,3,
2015,59,3,1,4,3,6,11,1,5,1,1365,128,8,117,2,701,802,83,10,
2016,57,4,1,5,3,7,10,1,4,1,1165,114,11,98,4,741,833,75,4,
2017,55,3,1,5,3,6,9,1,3,1,1171,114,10,98,4,741,834,78,3,
2018,56,3,1,5,3,6,9,1,3,1,1173,116,10,100,4,743,836,80,3,
2019,56,3,1,5,3,6,9,1,3,1,1177,117,10,102,4,745,838,82,4,
2020,57,3,1,5,3,7,9,1,3,1,1180,119,10,103,4,747,840,84,4,
2021,57,3,1,5,3,7,9,1,3,1,1183,120,10,105,4,750,841,87,4,
