Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,349,1,6,34,61,34,41,9,13,14,20129,150,57,86,6,655,768,57,2,
2013,348,1,6,34,66,38,39,8,12,14,20056,196,76,112,7,658,779,54,1,
2014,352,1,6,32,72,35,40,9,10,14,19957,196,73,111,11,665,783,73,1,
2015,360,1,8,32,75,34,40,9,11,16,20195,188,68,106,12,667,785,71,1,
2016,355,1,9,32,76,37,38,8,11,15,20586,175,62,97,15,673,791,79,1,
2017,357,1,8,32,76,37,38,8,10,14,20667,177,62,98,15,674,792,81,1,
2018,358,1,8,32,77,37,38,8,10,15,20721,179,62,100,15,676,794,83,1,
2019,360,1,8,32,77,37,38,8,10,15,20778,181,62,102,16,679,796,86,1,
2020,362,1,8,33,78,37,38,8,10,15,20835,184,62,103,16,681,798,88,1,
2021,364,1,9,33,79,37,38,8,10,15,20892,186,62,105,17,683,799,91,1,
