Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2,1,1,1,1,1,1,1,1,1,81,1,1,1,1,703,703,1,1,
2013,3,1,1,1,1,1,1,1,1,1,97,1,1,1,1,783,783,1,1,
2014,3,1,1,1,1,1,1,1,1,1,132,1,1,1,1,734,848,1,1,
2015,4,1,1,1,1,1,1,1,1,1,146,1,1,1,1,506,794,1,1,
2016,3,1,1,1,1,1,1,1,1,1,146,1,1,1,1,520,794,1,1,
2017,2,1,1,1,1,1,1,1,1,1,147,1,1,1,1,548,799,1,1,
2018,2,1,1,1,1,1,1,1,1,1,147,1,1,1,1,546,800,1,1,
2019,2,1,1,1,1,1,1,1,1,1,148,1,1,1,1,548,802,1,1,
2020,2,1,1,1,1,1,1,1,1,1,148,1,1,1,1,549,804,1,1,
2021,2,1,1,1,1,1,1,1,1,1,149,1,1,1,1,551,806,1,1,
